Date,Open,High,Low,Close,Volume
20250228 09:00:00,37410.0,37410.0,36720.0,36830.0,9
20250228 13:00:00,36820.0,36935.0,36820.0,36860.0,20
20250228 17:00:00,37155.0,37155.0,37090.0,37100.0,3
20250228 21:00:00,37075.0,37190.0,37000.0,37190.0,5
20250301 01:00:00,37035.0,37035.0,37035.0,37035.0,1
20250301 05:00:00,37035.0,37035.0,37035.0,37035.0,0
20250303 08:45:00,37465.0,37530.0,37465.0,37530.0,5
20250303 09:00:00,37530.0,37530.0,37275.0,37285.0,12
20250303 13:00:00,37285.0,37285.0,37285.0,37285.0,0
20250303 17:00:00,37505.0,37505.0,37505.0,37505.0,8
20250303 21:00:00,37895.0,37955.0,37895.0,37955.0,4
20250304 01:00:00,37525.0,37540.0,37490.0,37495.0,13
20250304 05:00:00,37350.0,37350.0,36895.0,36895.0,5
20250304 08:45:00,36895.0,36895.0,36895.0,36895.0,0
20250304 09:00:00,37070.0,37100.0,36655.0,36730.0,19
20250304 13:00:00,36980.0,36980.0,36980.0,36980.0,1
20250304 17:00:00,36870.0,36870.0,36835.0,36835.0,2
20250304 21:00:00,36600.0,36600.0,36060.0,36060.0,8
20250305 01:00:00,36875.0,37105.0,36875.0,37045.0,6
20250305 05:00:00,36995.0,36995.0,36995.0,36995.0,1
20250305 13:00:00,37200.0,37200.0,37110.0,37110.0,2
20250305 21:00:00,37090.0,37135.0,36905.0,37135.0,6
20250306 01:00:00,37280.0,37280.0,37280.0,37280.0,1
20250306 05:00:00,37280.0,37280.0,37280.0,37280.0,0
20250306 08:45:00,37280.0,37280.0,37280.0,37280.0,0
20250306 09:00:00,37460.0,37500.0,37440.0,37500.0,3
20250306 13:00:00,37465.0,37465.0,37465.0,37465.0,1
20250307 08:45:00,36755.0,36755.0,36755.0,36755.0,2
20250307 09:00:00,36715.0,36825.0,36685.0,36685.0,7
20250307 13:00:00,36710.0,36710.0,36575.0,36685.0,8
20250307 17:00:00,36625.0,36625.0,36540.0,36540.0,2
20250307 21:00:00,36825.0,36825.0,36420.0,36485.0,6
20250308 01:00:00,36355.0,36850.0,36355.0,36850.0,3
20250308 05:00:00,36850.0,36850.0,36850.0,36850.0,0
20250310 08:45:00,36850.0,36850.0,36850.0,36850.0,0
20250310 09:00:00,36555.0,36765.0,36550.0,36765.0,10
20250310 13:00:00,36765.0,36770.0,36760.0,36765.0,11
20250310 21:00:00,36355.0,36355.0,36195.0,36195.0,4
20250311 01:00:00,36115.0,36225.0,36000.0,36225.0,15
20250311 05:00:00,36225.0,36225.0,36225.0,36225.0,0
20250311 08:45:00,36225.0,36225.0,36225.0,36225.0,0
20250311 09:00:00,36115.0,36115.0,35775.0,35930.0,6
20250311 13:00:00,35930.0,35930.0,35930.0,35930.0,0
20250311 17:00:00,36505.0,36630.0,36505.0,36530.0,5
20250311 21:00:00,36480.0,36480.0,36125.0,36250.0,7
20250312 01:00:00,36300.0,36520.0,36300.0,36450.0,3
20250312 05:00:00,36450.0,36450.0,36450.0,36450.0,0
20250312 08:45:00,36450.0,36450.0,36450.0,36450.0,1
20250312 09:00:00,36570.0,36650.0,36545.0,36545.0,10
20250312 13:00:00,36505.0,36505.0,36505.0,36505.0,1
20250312 17:00:00,36650.0,36725.0,36650.0,36725.0,2
20250312 21:00:00,36780.0,36895.0,36780.0,36825.0,4
20250313 01:00:00,36895.0,36895.0,36895.0,36895.0,1
20250313 05:00:00,36810.0,36810.0,36810.0,36810.0,1
20250313 08:45:00,36875.0,36920.0,36875.0,36920.0,3
20250313 09:00:00,36980.0,37000.0,36705.0,36705.0,5
20250313 13:00:00,36705.0,36770.0,36650.0,36650.0,7
20250313 17:00:00,36550.0,36790.0,36465.0,36790.0,15
20250313 21:00:00,36500.0,36865.0,36290.0,36470.0,30
20250314 01:00:00,36400.0,36400.0,36300.0,36300.0,2
20250314 05:00:00,36300.0,36300.0,36300.0,36300.0,0
20250314 08:45:00,36510.0,36510.0,36510.0,36510.0,1
20250314 09:00:00,36300.0,36820.0,36300.0,36820.0,7
20250314 13:00:00,36820.0,36820.0,36815.0,36815.0,2
20250314 17:00:00,36925.0,36935.0,36905.0,36905.0,5
20250314 21:00:00,37100.0,37315.0,37095.0,37265.0,21
20250315 01:00:00,37215.0,37290.0,37215.0,37290.0,3
20250315 05:00:00,37290.0,37290.0,37290.0,37290.0,0
20250317 08:45:00,37290.0,37290.0,37290.0,37290.0,8
20250317 09:00:00,37210.0,37220.0,37125.0,37220.0,15
20250317 13:00:00,37220.0,37220.0,37220.0,37220.0,0
20250317 17:00:00,37225.0,37225.0,37200.0,37200.0,3
20250317 21:00:00,37470.0,37470.0,37400.0,37400.0,2
20250318 01:00:00,37720.0,37720.0,37720.0,37720.0,1
20250318 05:00:00,37665.0,37665.0,37665.0,37665.0,2
20250318 08:45:00,37665.0,37665.0,37665.0,37665.0,0
20250318 09:00:00,37640.0,37710.0,37565.0,37615.0,18
20250318 13:00:00,37615.0,37615.0,37580.0,37580.0,11
20250318 21:00:00,37510.0,37510.0,37410.0,37430.0,17
20250319 01:00:00,37430.0,37430.0,37430.0,37430.0,0
20250319 05:00:00,37430.0,37430.0,37430.0,37430.0,0
20250319 09:00:00,37750.0,37820.0,37750.0,37820.0,19
20250319 13:00:00,37540.0,37610.0,37480.0,37510.0,8
20250319 17:00:00,37340.0,37510.0,37340.0,37510.0,14
20250319 21:00:00,37440.0,37440.0,37440.0,37440.0,3
20250320 01:00:00,37440.0,37440.0,37440.0,37440.0,0
20250320 05:00:00,37440.0,37440.0,37440.0,37440.0,0
20250320 08:45:00,37440.0,37440.0,37440.0,37440.0,0
20250320 09:00:00,37440.0,37440.0,37440.0,37440.0,0
20250320 13:00:00,37440.0,37440.0,37440.0,37440.0,0
20250320 21:00:00,37155.0,37215.0,37150.0,37215.0,8
20250321 01:00:00,37425.0,37425.0,37425.0,37425.0,1
20250321 05:00:00,37425.0,37425.0,37425.0,37425.0,0
20250321 08:45:00,37425.0,37425.0,37425.0,37425.0,0
20250321 09:00:00,37425.0,37425.0,37425.0,37425.0,0
20250321 13:00:00,37500.0,37500.0,37405.0,37405.0,5
20250321 17:00:00,37240.0,37240.0,37240.0,37240.0,1
20250321 21:00:00,37190.0,37190.0,37080.0,37080.0,10
20250322 01:00:00,37280.0,37285.0,37245.0,37245.0,3
20250322 05:00:00,37245.0,37245.0,37245.0,37245.0,0
20250324 08:45:00,37500.0,37500.0,37465.0,37500.0,3
20250324 09:00:00,37500.0,37500.0,37500.0,37500.0,0
20250324 13:00:00,37500.0,37500.0,37500.0,37500.0,0
20250325 13:00:00,37420.0,37420.0,37420.0,37420.0,2
20250325 21:00:00,37600.0,37600.0,37550.0,37550.0,2
20250326 01:00:00,37750.0,37750.0,37750.0,37750.0,2
20250326 05:00:00,37750.0,37750.0,37750.0,37750.0,0
20250326 08:45:00,37775.0,37775.0,37775.0,37775.0,3
20250326 09:00:00,37735.0,37735.0,37735.0,37735.0,1
20250326 13:00:00,37740.0,37810.0,37735.0,37810.0,7
20250326 21:00:00,37550.0,37550.0,37550.0,37550.0,1
20250327 01:00:00,37550.0,37550.0,37405.0,37405.0,5
20250327 05:00:00,37405.0,37405.0,37405.0,37405.0,0
20250327 08:45:00,37365.0,37440.0,37365.0,37440.0,2
20250327 09:00:00,37430.0,37430.0,37320.0,37320.0,3
20250327 13:00:00,37320.0,37320.0,37320.0,37320.0,0
20250328 09:00:00,37020.0,37195.0,37005.0,37195.0,6
20250328 13:00:00,37195.0,37195.0,37195.0,37195.0,0
20250328 21:00:00,36750.0,36750.0,36375.0,36440.0,9
20250329 01:00:00,36370.0,36370.0,36320.0,36345.0,3
20250329 05:00:00,36275.0,36335.0,36270.0,36320.0,12
20250331 08:45:00,36065.0,36065.0,36060.0,36060.0,3
20250331 09:00:00,35910.0,35915.0,35625.0,35625.0,27
20250331 13:00:00,35575.0,35725.0,35575.0,35630.0,7
20250331 17:00:00,35710.0,35850.0,35645.0,35645.0,10
20250331 21:00:00,35640.0,35900.0,35640.0,35900.0,11
20250401 01:00:00,35900.0,36015.0,35900.0,36015.0,3
20250401 05:00:00,36015.0,36015.0,36015.0,36015.0,0
20250401 08:45:00,36015.0,36015.0,36015.0,36015.0,2
20250401 09:00:00,35985.0,35985.0,35750.0,35750.0,14
20250401 13:00:00,35750.0,35750.0,35750.0,35750.0,0
20250401 17:00:00,35630.0,35630.0,35625.0,35625.0,2
20250401 21:00:00,35410.0,35690.0,35130.0,35660.0,30
20250402 01:00:00,35660.0,35660.0,35660.0,35660.0,0
20250402 05:00:00,35680.0,35695.0,35680.0,35695.0,6
20250402 08:45:00,35795.0,35795.0,35795.0,35795.0,2
20250402 09:00:00,35485.0,35595.0,35485.0,35595.0,3
20250402 13:00:00,35650.0,35665.0,35650.0,35665.0,3
20250402 21:00:00,35660.0,35660.0,35660.0,35660.0,1
20250403 01:00:00,35900.0,35900.0,35795.0,35795.0,3
20250403 05:00:00,35935.0,35935.0,34910.0,35000.0,9
20250403 08:45:00,34045.0,34045.0,34010.0,34010.0,3
20250403 09:00:00,33930.0,34785.0,33930.0,34470.0,31
20250403 13:00:00,34610.0,34630.0,34605.0,34605.0,15
20250403 17:00:00,34680.0,34680.0,34155.0,34155.0,36
20250403 21:00:00,34055.0,34055.0,33910.0,33965.0,20
20250404 01:00:00,34155.0,34220.0,34155.0,34220.0,10
20250404 05:00:00,33650.0,33650.0,33650.0,33650.0,2
20250404 08:45:00,33650.0,33940.0,33650.0,33940.0,5
20250404 09:00:00,34195.0,34270.0,33500.0,33525.0,12
20250404 13:00:00,33560.0,33895.0,33390.0,33895.0,19
20250404 17:00:00,33485.0,33505.0,32310.0,32390.0,34
20250404 21:00:00,32520.0,32760.0,32520.0,32705.0,13
20250405 01:00:00,32130.0,32535.0,32130.0,32535.0,56
20250405 05:00:00,32535.0,32535.0,32535.0,32535.0,0
20250407 08:45:00,31045.0,31045.0,31045.0,31045.0,3
20250407 09:00:00,31110.0,31305.0,31100.0,31305.0,10
20250407 13:00:00,31240.0,31240.0,31005.0,31155.0,9
20250407 17:00:00,31500.0,31500.0,31500.0,31500.0,2
20250407 21:00:00,31730.0,31730.0,31245.0,31245.0,9
20250408 01:00:00,32215.0,32465.0,32015.0,32015.0,12
20250408 05:00:00,32015.0,32015.0,32015.0,32015.0,0
20250408 08:45:00,32015.0,32015.0,32015.0,32015.0,0
20250408 09:00:00,33000.0,33305.0,32780.0,32780.0,15
20250408 13:00:00,32665.0,32845.0,32665.0,32845.0,5
20250408 17:00:00,32785.0,32785.0,32675.0,32675.0,5
20250408 21:00:00,33565.0,33945.0,33565.0,33575.0,22
20250409 01:00:00,32670.0,32670.0,32135.0,32185.0,11
20250409 05:00:00,32140.0,32155.0,32140.0,32155.0,2
20250409 08:45:00,32155.0,32155.0,32155.0,32155.0,1
20250409 09:00:00,32100.0,32235.0,31825.0,31825.0,117
20250409 13:00:00,31950.0,31950.0,31425.0,31625.0,9
20250409 17:00:00,32235.0,32260.0,32000.0,32130.0,12
20250409 21:00:00,31380.0,32050.0,31175.0,32050.0,11
20250410 01:00:00,31895.0,34760.0,31885.0,34760.0,22
20250410 05:00:00,34825.0,35015.0,34820.0,35015.0,5
20250410 08:45:00,35260.0,35260.0,35260.0,35260.0,8
20250410 09:00:00,34840.0,34915.0,34215.0,34315.0,44
20250410 13:00:00,34570.0,34570.0,34315.0,34315.0,2
20250410 17:00:00,34080.0,34155.0,33755.0,33820.0,116
20250410 21:00:00,33820.0,33870.0,32975.0,32975.0,135
20250411 01:00:00,32920.0,33385.0,32725.0,33015.0,36
20250411 05:00:00,33290.0,33305.0,33290.0,33305.0,2
20250411 08:45:00,33325.0,33325.0,33000.0,33080.0,96
20250411 09:00:00,33005.0,33325.0,32630.0,33235.0,645
20250411 13:00:00,33285.0,33670.0,33160.0,33460.0,156
20250411 17:00:00,33330.0,33330.0,32690.0,32915.0,311
20250411 21:00:00,33050.0,33245.0,32810.0,33055.0,149
20250412 01:00:00,33200.0,33725.0,33200.0,33665.0,44
20250412 05:00:00,33645.0,33670.0,33615.0,33670.0,23
20250414 08:45:00,33880.0,33995.0,33880.0,33930.0,22
20250414 09:00:00,33995.0,34300.0,33875.0,34085.0,221
20250414 13:00:00,34150.0,34250.0,34000.0,34100.0,75
20250414 17:00:00,34190.0,34200.0,34035.0,34165.0,32
20250414 21:00:00,34195.0,34425.0,34105.0,34105.0,80
20250415 01:00:00,34005.0,34420.0,33995.0,34395.0,44
20250415 05:00:00,34235.0,34235.0,34235.0,34235.0,1
20250415 08:45:00,34235.0,34235.0,34185.0,34185.0,15
20250415 09:00:00,34345.0,34450.0,34255.0,34370.0,37
20250415 13:00:00,34380.0,34380.0,34250.0,34250.0,5
20250415 17:00:00,34455.0,34455.0,34300.0,34300.0,13
20250415 21:00:00,34200.0,34550.0,34195.0,34545.0,60
20250416 01:00:00,34580.0,34600.0,34410.0,34525.0,9
20250416 05:00:00,34525.0,34525.0,34525.0,34525.0,0
20250416 08:45:00,34035.0,34240.0,34035.0,34240.0,14
20250416 09:00:00,34240.0,34265.0,34010.0,34010.0,104
20250416 13:00:00,33975.0,33975.0,33685.0,33760.0,23
20250416 17:00:00,33895.0,34275.0,33810.0,34185.0,42
20250416 21:00:00,34205.0,34300.0,34035.0,34170.0,95
20250417 01:00:00,34120.0,34160.0,33630.0,33835.0,32
20250417 05:00:00,33860.0,33865.0,33850.0,33850.0,6
20250417 08:45:00,33905.0,34045.0,33900.0,34005.0,22
20250417 09:00:00,33940.0,34265.0,33935.0,34240.0,50
20250417 13:00:00,34235.0,34380.0,34215.0,34380.0,216
20250417 17:00:00,34395.0,34405.0,34260.0,34320.0,23
20250417 21:00:00,34400.0,34565.0,34365.0,34525.0,29
20250418 01:00:00,34540.0,34710.0,34440.0,34695.0,67
20250418 05:00:00,34490.0,34490.0,34490.0,34490.0,2
20250418 08:45:00,34440.0,34450.0,34430.0,34450.0,14
20250418 09:00:00,34465.0,34650.0,34370.0,34650.0,22
20250418 13:00:00,34630.0,34795.0,34630.0,34795.0,30
20250418 17:00:00,34745.0,34750.0,34670.0,34670.0,11
20250418 21:00:00,34710.0,34710.0,34630.0,34630.0,4
20250419 01:00:00,34660.0,34660.0,34640.0,34640.0,4
20250419 05:00:00,34645.0,34645.0,34645.0,34645.0,1
20250421 08:45:00,34485.0,34510.0,34455.0,34495.0,36
20250421 09:00:00,34480.0,34510.0,34250.0,34250.0,99
20250421 13:00:00,34325.0,34375.0,34270.0,34270.0,32
20250421 17:00:00,34200.0,34300.0,34180.0,34220.0,14
20250421 21:00:00,34290.0,34290.0,33950.0,33950.0,13
20250422 01:00:00,33980.0,34150.0,33850.0,34150.0,44
20250422 05:00:00,34150.0,34150.0,34150.0,34150.0,0
20250422 08:45:00,34070.0,34190.0,34070.0,34190.0,6
20250422 09:00:00,34250.0,34310.0,34135.0,34135.0,77
20250422 13:00:00,34210.0,34240.0,34210.0,34240.0,3
20250422 17:00:00,34260.0,34440.0,34260.0,34340.0,83
20250422 21:00:00,34355.0,34790.0,34350.0,34790.0,62
20250423 01:00:00,34840.0,34890.0,34605.0,34820.0,47
20250423 05:00:00,34850.0,34850.0,34850.0,34850.0,1
20250423 08:45:00,35125.0,35365.0,35125.0,35285.0,46
20250423 09:00:00,35190.0,35200.0,34700.0,34950.0,36
20250423 13:00:00,34955.0,34970.0,34945.0,34970.0,13
20250423 17:00:00,35035.0,35175.0,35010.0,35030.0,24
20250423 21:00:00,35140.0,35425.0,35140.0,35165.0,77
20250424 01:00:00,35165.0,35255.0,35135.0,35250.0,6
20250424 05:00:00,35330.0,35410.0,35330.0,35410.0,3
20250424 08:45:00,35360.0,35360.0,35355.0,35355.0,4
20250424 09:00:00,35280.0,35280.0,35120.0,35145.0,47
20250424 13:00:00,35120.0,35120.0,34995.0,35055.0,27
20250424 17:00:00,34900.0,35075.0,34770.0,34980.0,47
20250424 21:00:00,35050.0,35350.0,35025.0,35350.0,72
20250425 01:00:00,35370.0,35535.0,35360.0,35520.0,97
20250425 05:00:00,35535.0,35580.0,35535.0,35560.0,12
20250425 08:45:00,35560.0,35565.0,35460.0,35460.0,53
20250425 09:00:00,35500.0,35725.0,35410.0,35715.0,126
20250425 13:00:00,35750.0,35830.0,35645.0,35700.0,72
20250425 17:00:00,35665.0,35715.0,35515.0,35540.0,120
20250425 21:00:00,35580.0,35810.0,35580.0,35750.0,53
20250426 01:00:00,35865.0,35970.0,35700.0,35970.0,29
20250426 05:00:00,35965.0,36000.0,35955.0,36000.0,14
20250428 08:45:00,35905.0,35935.0,35895.0,35895.0,29
20250428 09:00:00,35980.0,36060.0,35870.0,35870.0,128
20250428 13:00:00,35860.0,35895.0,35820.0,35820.0,14
20250428 17:00:00,35825.0,35935.0,35825.0,35925.0,74
20250428 21:00:00,35930.0,36025.0,35745.0,35870.0,33
20250429 01:00:00,35795.0,35950.0,35700.0,35950.0,41
20250429 05:00:00,35950.0,35950.0,35950.0,35950.0,0
20250429 08:45:00,35855.0,35935.0,35855.0,35935.0,3
20250429 09:00:00,35930.0,36035.0,35910.0,36035.0,10
20250429 13:00:00,36075.0,36100.0,36035.0,36040.0,11
20250429 17:00:00,36070.0,36190.0,36030.0,36110.0,10
20250429 21:00:00,35995.0,36050.0,35900.0,35980.0,52
20250430 01:00:00,35980.0,35980.0,35980.0,35980.0,0
20250430 05:00:00,36045.0,36045.0,35990.0,35990.0,3
20250430 08:45:00,36040.0,36040.0,35945.0,35945.0,20
20250430 09:00:00,35980.0,35990.0,35795.0,35875.0,25
20250430 13:00:00,35880.0,36000.0,35880.0,36000.0,6
20250430 17:00:00,36115.0,36115.0,36020.0,36020.0,34
20250430 21:00:00,35800.0,35915.0,35620.0,35915.0,53
20250501 01:00:00,35985.0,36210.0,35985.0,36150.0,67
20250501 05:00:00,36100.0,36270.0,36100.0,36230.0,19
20250501 08:45:00,36140.0,36250.0,36140.0,36210.0,46
20250501 09:00:00,36215.0,36365.0,36045.0,36330.0,108
20250501 13:00:00,36365.0,36530.0,36335.0,36520.0,95
20250501 17:00:00,36530.0,36765.0,36520.0,36760.0,80
20250501 21:00:00,36760.0,37000.0,36640.0,36850.0,91
20250502 01:00:00,36815.0,37025.0,36810.0,36830.0,96
20250502 05:00:00,36800.0,36800.0,36710.0,36715.0,37
20250502 08:45:00,37045.0,37045.0,36640.0,36640.0,10
20250502 09:00:00,36665.0,36975.0,36635.0,36750.0,110
20250502 13:00:00,36790.0,36900.0,36755.0,36805.0,97
20250502 17:00:00,37045.0,37045.0,36660.0,36660.0,17
20250502 21:00:00,36660.0,36965.0,36660.0,36965.0,40
20250503 01:00:00,36970.0,37150.0,36950.0,37130.0,39
20250503 05:00:00,37170.0,37200.0,37160.0,37160.0,7
20250505 08:45:00,36965.0,37010.0,36965.0,37010.0,20
20250505 09:00:00,37055.0,37100.0,36930.0,36930.0,23
20250505 13:00:00,36915.0,37040.0,36910.0,37040.0,14
20250505 17:00:00,37010.0,37025.0,36960.0,37025.0,6
20250505 21:00:00,37030.0,37200.0,37000.0,37190.0,20
20250506 01:00:00,37200.0,37290.0,37200.0,37270.0,13
20250506 05:00:00,37115.0,37115.0,37085.0,37085.0,4
20250506 08:45:00,37050.0,37095.0,37050.0,37060.0,11
20250506 09:00:00,37080.0,37155.0,37075.0,37090.0,13
20250506 13:00:00,37090.0,37110.0,37070.0,37110.0,9
20250506 17:00:00,37000.0,37000.0,36790.0,36820.0,51
20250506 21:00:00,36855.0,36950.0,36725.0,36860.0,39
20250507 01:00:00,36950.0,36950.0,36785.0,36800.0,12
20250507 05:00:00,36690.0,36690.0,36620.0,36655.0,15
20250507 08:45:00,36790.0,37030.0,36790.0,36950.0,39
20250507 09:00:00,36905.0,36905.0,36730.0,36830.0,87
20250507 13:00:00,36860.0,36885.0,36740.0,36740.0,26
20250507 17:00:00,36860.0,36860.0,36785.0,36795.0,13
20250507 21:00:00,36750.0,36785.0,36615.0,36725.0,34
20250508 01:00:00,36740.0,37020.0,36570.0,36925.0,114
20250508 05:00:00,36925.0,36925.0,36925.0,36925.0,0
20250508 08:45:00,36850.0,36930.0,36850.0,36920.0,34
20250508 09:00:00,36930.0,37085.0,36690.0,37030.0,181
20250508 13:00:00,36980.0,37070.0,36975.0,37070.0,38
20250508 17:00:00,37115.0,37420.0,37110.0,37360.0,255
20250508 21:00:00,37390.0,37590.0,37150.0,37550.0,330
20250509 01:00:00,37540.0,37650.0,37440.0,37445.0,156
20250509 05:00:00,37450.0,37470.0,37435.0,37465.0,15
20250509 08:45:00,37400.0,37450.0,37360.0,37430.0,438
20250509 09:00:00,37435.0,37500.0,37260.0,37420.0,1780
20250509 13:00:00,37410.0,37555.0,37385.0,37460.0,1105
20250509 17:00:00,37535.0,37635.0,37360.0,37490.0,784
20250509 21:00:00,37495.0,37585.0,37345.0,37455.0,300
20250510 01:00:00,37435.0,37460.0,37280.0,37440.0,214
20250510 05:00:00,37445.0,37460.0,37415.0,37435.0,49
20250512 08:45:00,37740.0,37800.0,37700.0,37705.0,298
20250512 09:00:00,37705.0,37715.0,37415.0,37430.0,1379
20250512 13:00:00,37440.0,37675.0,37420.0,37640.0,1717
20250512 17:00:00,38150.0,38585.0,38130.0,38415.0,1784
20250512 21:00:00,38425.0,38610.0,38350.0,38540.0,624
20250513 01:00:00,38545.0,38755.0,38545.0,38730.0,384
20250513 05:00:00,38725.0,38755.0,38705.0,38710.0,43
20250513 08:45:00,38525.0,38630.0,38520.0,38520.0,282
20250513 09:00:00,38515.0,38530.0,38225.0,38255.0,2058
20250513 13:00:00,38250.0,38380.0,38175.0,38240.0,1246
20250513 17:00:00,38155.0,38210.0,37995.0,38085.0,661
20250513 21:00:00,38080.0,38415.0,38075.0,38380.0,389
20250514 01:00:00,38370.0,38470.0,38330.0,38330.0,190
20250514 05:00:00,38320.0,38320.0,38280.0,38290.0,36
20250514 08:45:00,38235.0,38360.0,38235.0,38315.0,153
20250514 09:00:00,38310.0,38355.0,37840.0,37900.0,1813
20250514 13:00:00,37910.0,38140.0,37885.0,38095.0,808
20250514 17:00:00,38160.0,38165.0,37860.0,37970.0,470
20250514 21:00:00,38000.0,38050.0,37645.0,37700.0,459
20250515 01:00:00,37695.0,37735.0,37575.0,37690.0,364
20250515 05:00:00,37675.0,37685.0,37650.0,37650.0,20
20250515 08:45:00,37620.0,37750.0,37620.0,37750.0,143
20250515 09:00:00,37755.0,37850.0,37615.0,37700.0,1127
20250515 13:00:00,37700.0,37805.0,37690.0,37720.0,913
20250515 17:00:00,37645.0,37710.0,37560.0,37665.0,694
20250515 21:00:00,37670.0,37780.0,37600.0,37750.0,381
20250516 01:00:00,37730.0,37815.0,37640.0,37750.0,195
20250516 05:00:00,37735.0,37785.0,37735.0,37755.0,36
20250516 08:45:00,37795.0,37795.0,37705.0,37730.0,156
20250516 09:00:00,37740.0,37755.0,37460.0,37625.0,980
20250516 13:00:00,37645.0,37770.0,37645.0,37745.0,625
20250516 17:00:00,37820.0,37905.0,37795.0,37895.0,488
20250516 21:00:00,37890.0,37890.0,37730.0,37875.0,308
20250517 01:00:00,37880.0,37960.0,37860.0,37955.0,264
20250517 05:00:00,37940.0,37950.0,37800.0,37800.0,111
20250519 08:45:00,37590.0,37640.0,37545.0,37585.0,320
20250519 09:00:00,37585.0,37635.0,37440.0,37450.0,1681
20250519 13:00:00,37450.0,37500.0,37380.0,37400.0,684
20250519 17:00:00,37395.0,37415.0,37225.0,37325.0,504
20250519 21:00:00,37320.0,37525.0,37220.0,37450.0,535
20250520 01:00:00,37490.0,37585.0,37435.0,37570.0,163
20250520 05:00:00,37570.0,37570.0,37510.0,37550.0,17
20250520 08:45:00,37600.0,37710.0,37600.0,37710.0,239
20250520 09:00:00,37715.0,37910.0,37590.0,37615.0,2392
20250520 13:00:00,37600.0,37665.0,37440.0,37505.0,1011
20250520 17:00:00,37460.0,37585.0,37425.0,37575.0,432
20250520 21:00:00,37570.0,37645.0,37520.0,37580.0,227
20250521 01:00:00,37595.0,37680.0,37455.0,37585.0,275
20250521 05:00:00,37590.0,37590.0,37540.0,37570.0,19
20250521 08:45:00,37560.0,37595.0,37530.0,37590.0,189
20250521 09:00:00,37585.0,37640.0,37390.0,37440.0,1130
20250521 13:00:00,37420.0,37440.0,37230.0,37230.0,860
20250521 17:00:00,37320.0,37335.0,37120.0,37230.0,434
20250521 21:00:00,37220.0,37310.0,37120.0,37295.0,505
20250522 01:00:00,37290.0,37335.0,36820.0,36895.0,598
20250522 05:00:00,36860.0,36875.0,36800.0,36815.0,62
20250522 08:45:00,36955.0,36955.0,36850.0,36880.0,136
20250522 09:00:00,36885.0,37075.0,36810.0,36920.0,1219
20250522 13:00:00,36900.0,37000.0,36835.0,36950.0,555
