Date,Open,High,Low,Close,Volume
20250324 13:00:00,37400.0,37400.0,37330.0,37330.0,2
20250324 17:00:00,37440.0,37500.0,37360.0,37460.0,14
20250324 21:00:00,37470.0,37700.0,37460.0,37700.0,67
20250325 01:00:00,37710.0,37710.0,37630.0,37710.0,61
20250325 05:00:00,37710.0,37710.0,37710.0,37710.0,0
20250325 08:45:00,37750.0,37750.0,37730.0,37730.0,8
20250325 09:00:00,37790.0,37830.0,37550.0,37550.0,80
20250325 13:00:00,37500.0,37570.0,37450.0,37550.0,55
20250325 17:00:00,37600.0,37710.0,37570.0,37710.0,28
20250325 21:00:00,37750.0,37750.0,37610.0,37610.0,8
20250326 01:00:00,37700.0,37800.0,37700.0,37800.0,7
20250326 05:00:00,37800.0,37800.0,37800.0,37800.0,0
20250326 08:45:00,37850.0,37880.0,37840.0,37860.0,11
20250326 09:00:00,37800.0,37900.0,37630.0,37760.0,107
20250326 13:00:00,37790.0,37930.0,37790.0,37800.0,63
20250326 17:00:00,37720.0,37760.0,37690.0,37730.0,42
20250326 21:00:00,37780.0,37780.0,37590.0,37590.0,54
20250327 01:00:00,37560.0,37590.0,37430.0,37520.0,52
20250327 05:00:00,37520.0,37520.0,37520.0,37520.0,0
20250327 08:45:00,37450.0,37480.0,37430.0,37450.0,13
20250327 09:00:00,37410.0,37530.0,37300.0,37400.0,37
20250327 13:00:00,37420.0,37510.0,37380.0,37480.0,18
20250327 17:00:00,37430.0,37510.0,37430.0,37500.0,17
20250327 21:00:00,37510.0,37520.0,37290.0,37420.0,41
20250328 01:00:00,37460.0,37460.0,37410.0,37420.0,8
20250328 05:00:00,37420.0,37420.0,37420.0,37420.0,0
20250328 08:45:00,37420.0,37420.0,37390.0,37400.0,11
20250328 09:00:00,37290.0,37290.0,37040.0,37040.0,18
20250328 13:00:00,36980.0,37150.0,36910.0,37060.0,23
20250328 17:00:00,36930.0,36930.0,36780.0,36830.0,56
20250328 21:00:00,36840.0,36840.0,36400.0,36500.0,151
20250329 01:00:00,36370.0,36410.0,36360.0,36400.0,16
20250329 05:00:00,36330.0,36330.0,36310.0,36330.0,7
20250331 08:45:00,36060.0,36110.0,36060.0,36100.0,27
20250331 09:00:00,36110.0,36140.0,35620.0,35670.0,136
20250331 13:00:00,35660.0,35760.0,35600.0,35650.0,37
20250331 17:00:00,35810.0,35870.0,35590.0,35590.0,112
20250331 21:00:00,35700.0,35930.0,35480.0,35930.0,128
20250401 01:00:00,35890.0,36100.0,35860.0,36060.0,95
20250401 05:00:00,36010.0,36010.0,36000.0,36000.0,2
20250401 08:45:00,36010.0,36010.0,35930.0,35980.0,11
20250401 09:00:00,35930.0,36060.0,35730.0,35730.0,97
20250401 13:00:00,35700.0,35750.0,35590.0,35600.0,53
20250401 17:00:00,35560.0,35740.0,35300.0,35340.0,88
20250401 21:00:00,35400.0,35700.0,35140.0,35700.0,80
20250402 01:00:00,35740.0,35800.0,35520.0,35520.0,20
20250402 05:00:00,35720.0,35720.0,35720.0,35720.0,2
20250402 08:45:00,35880.0,35880.0,35800.0,35800.0,2
20250402 09:00:00,35690.0,35720.0,35500.0,35720.0,62
20250402 13:00:00,35680.0,35800.0,35670.0,35740.0,98
20250402 17:00:00,35620.0,35650.0,35460.0,35460.0,51
20250402 21:00:00,35380.0,35850.0,35380.0,35840.0,64
20250403 01:00:00,35840.0,36040.0,35800.0,35860.0,21
20250403 05:00:00,35960.0,36490.0,34810.0,34810.0,100
20250403 08:45:00,34010.0,34090.0,33500.0,33860.0,125
20250403 09:00:00,33870.0,34850.0,33860.0,34540.0,329
20250403 13:00:00,34590.0,34800.0,34570.0,34800.0,40
20250403 17:00:00,34740.0,34740.0,34200.0,34320.0,93
20250403 21:00:00,34400.0,34400.0,33810.0,34100.0,122
20250404 01:00:00,34030.0,34030.0,33860.0,33860.0,21
20250404 05:00:00,33840.0,33840.0,33640.0,33640.0,19
20250404 08:45:00,33880.0,33980.0,33870.0,33980.0,17
20250404 09:00:00,34010.0,34310.0,33500.0,33550.0,120
20250404 13:00:00,33540.0,33940.0,33300.0,33800.0,85
20250404 17:00:00,33580.0,33630.0,32220.0,32590.0,156
20250404 21:00:00,32540.0,32900.0,32010.0,32490.0,138
20250405 01:00:00,32420.0,32580.0,32140.0,32200.0,29
20250405 05:00:00,32200.0,32340.0,32200.0,32220.0,14
20250407 08:45:00,30930.0,31030.0,30690.0,31000.0,35
20250407 09:00:00,31020.0,31950.0,30720.0,31680.0,139
20250407 13:00:00,31460.0,31780.0,31190.0,31280.0,73
20250407 17:00:00,30900.0,31730.0,30890.0,31540.0,73
20250407 21:00:00,31600.0,33450.0,31230.0,32120.0,208
20250408 01:00:00,31990.0,32720.0,31990.0,32220.0,9
20250408 05:00:00,32500.0,32500.0,32500.0,32500.0,1
20250408 08:45:00,32720.0,32790.0,32600.0,32760.0,37
20250408 09:00:00,32450.0,33200.0,32450.0,32680.0,43
20250408 13:00:00,32800.0,33050.0,32690.0,33050.0,15
20250408 17:00:00,33200.0,33400.0,32700.0,33400.0,29
20250408 21:00:00,33390.0,33900.0,33260.0,33500.0,61
20250409 01:00:00,33530.0,33530.0,31940.0,32260.0,78
20250409 05:00:00,32250.0,32250.0,32040.0,32060.0,20
20250409 08:45:00,32060.0,32220.0,31880.0,32220.0,14
20250409 09:00:00,32150.0,32200.0,31750.0,31810.0,63
20250409 13:00:00,31720.0,32000.0,31320.0,31770.0,45
20250409 17:00:00,32480.0,32480.0,31400.0,31450.0,25
20250409 21:00:00,31300.0,31940.0,31100.0,31800.0,41
20250410 01:00:00,31730.0,34750.0,31730.0,34670.0,159
20250410 05:00:00,34940.0,35160.0,34890.0,35160.0,6
20250410 08:45:00,35060.0,35060.0,34790.0,34800.0,43
20250410 09:00:00,34800.0,34920.0,34170.0,34350.0,90
20250410 13:00:00,34350.0,34660.0,34330.0,34660.0,48
20250410 17:00:00,34090.0,34160.0,33770.0,33900.0,41
20250410 21:00:00,33850.0,33850.0,33000.0,33000.0,42
20250411 01:00:00,32950.0,33400.0,32500.0,33310.0,43
20250411 05:00:00,33410.0,33410.0,33300.0,33350.0,3
20250411 08:45:00,33350.0,33350.0,33020.0,33020.0,13
20250411 09:00:00,33020.0,33330.0,32700.0,33180.0,115
20250411 13:00:00,33280.0,33600.0,33150.0,33500.0,37
20250411 17:00:00,33160.0,33190.0,32690.0,32950.0,42
20250411 21:00:00,33070.0,33280.0,32890.0,33110.0,70
20250412 01:00:00,33180.0,33610.0,33180.0,33520.0,10
20250412 05:00:00,33700.0,33700.0,33700.0,33700.0,1
20250414 08:45:00,34000.0,34000.0,33970.0,33970.0,15
20250414 09:00:00,34040.0,34330.0,33900.0,34110.0,58
20250414 13:00:00,34200.0,34270.0,34040.0,34040.0,36
20250414 17:00:00,34180.0,34220.0,34080.0,34150.0,18
20250414 21:00:00,34250.0,34470.0,34050.0,34100.0,29
20250415 01:00:00,34000.0,34400.0,34000.0,34400.0,19
20250415 05:00:00,34210.0,34300.0,34210.0,34300.0,5
20250415 08:45:00,34170.0,34260.0,34170.0,34260.0,12
20250415 09:00:00,34360.0,34440.0,34300.0,34350.0,25
20250415 13:00:00,34390.0,34400.0,34280.0,34280.0,10
20250415 17:00:00,34410.0,34410.0,34300.0,34300.0,15
20250415 21:00:00,34240.0,34570.0,34200.0,34560.0,81
20250416 01:00:00,34530.0,34530.0,34420.0,34480.0,9
20250416 05:00:00,34480.0,34480.0,34480.0,34480.0,0
20250416 08:45:00,34300.0,34300.0,34250.0,34250.0,17
20250416 09:00:00,34200.0,34280.0,34000.0,34000.0,71
20250416 13:00:00,33960.0,34000.0,33710.0,33900.0,47
20250416 17:00:00,34170.0,34310.0,34140.0,34140.0,32
20250416 21:00:00,34190.0,34290.0,34060.0,34290.0,16
20250417 01:00:00,34150.0,34150.0,33700.0,33700.0,10
20250417 05:00:00,33830.0,33870.0,33790.0,33790.0,4
20250417 08:45:00,33930.0,34050.0,33920.0,34000.0,38
20250417 09:00:00,34010.0,34280.0,33970.0,34200.0,165
20250417 13:00:00,34220.0,34400.0,34220.0,34400.0,23
20250417 17:00:00,34450.0,34470.0,34330.0,34330.0,21
20250417 21:00:00,34370.0,34500.0,34370.0,34500.0,20
20250418 01:00:00,34490.0,34710.0,34460.0,34470.0,52
20250418 05:00:00,34490.0,34500.0,34490.0,34500.0,2
20250418 08:45:00,34500.0,34500.0,34450.0,34490.0,8
20250418 09:00:00,34470.0,34570.0,34320.0,34570.0,15
20250418 13:00:00,34620.0,34750.0,34620.0,34750.0,38
20250418 17:00:00,34770.0,34780.0,34760.0,34780.0,6
20250418 21:00:00,34690.0,34690.0,34680.0,34690.0,3
20250419 01:00:00,34660.0,34660.0,34630.0,34630.0,2
20250419 05:00:00,34630.0,34630.0,34630.0,34630.0,1
20250421 08:45:00,34500.0,34520.0,34420.0,34520.0,12
20250421 09:00:00,34440.0,34550.0,34250.0,34250.0,100
20250421 13:00:00,34310.0,34390.0,34280.0,34310.0,8
20250421 17:00:00,34200.0,34280.0,34170.0,34200.0,33
20250421 21:00:00,34280.0,34280.0,34000.0,34000.0,10
20250422 01:00:00,33980.0,34170.0,33870.0,34170.0,26
20250422 05:00:00,34120.0,34130.0,34120.0,34130.0,2
20250422 08:45:00,34120.0,34200.0,34100.0,34180.0,10
20250422 09:00:00,34210.0,34320.0,34130.0,34130.0,49
20250422 13:00:00,34230.0,34250.0,34230.0,34250.0,2
20250422 17:00:00,34320.0,34440.0,34320.0,34350.0,28
20250422 21:00:00,34420.0,34710.0,34420.0,34700.0,47
20250423 01:00:00,34850.0,34890.0,34600.0,34820.0,27
20250423 05:00:00,34830.0,34830.0,34830.0,34830.0,2
20250423 08:45:00,35160.0,35380.0,35160.0,35280.0,74
20250423 09:00:00,35250.0,35250.0,34670.0,34960.0,327
20250423 13:00:00,34950.0,34970.0,34820.0,34890.0,25
20250423 17:00:00,34990.0,35140.0,34980.0,35040.0,54
20250423 21:00:00,35070.0,35450.0,35060.0,35110.0,105
20250424 01:00:00,35200.0,35380.0,35200.0,35230.0,17
20250424 05:00:00,35420.0,35450.0,35420.0,35450.0,3
20250424 08:45:00,35370.0,35400.0,35290.0,35290.0,16
20250424 09:00:00,35300.0,35300.0,35130.0,35140.0,111
20250424 13:00:00,35140.0,35140.0,34980.0,35060.0,39
20250424 17:00:00,34900.0,35090.0,34770.0,35030.0,48
20250424 21:00:00,35050.0,35380.0,35050.0,35380.0,68
20250425 01:00:00,35380.0,35520.0,35380.0,35520.0,61
20250425 05:00:00,35580.0,35630.0,35570.0,35570.0,8
20250425 08:45:00,35580.0,35580.0,35480.0,35480.0,14
20250425 09:00:00,35490.0,35750.0,35430.0,35750.0,97
20250425 13:00:00,35770.0,35830.0,35660.0,35680.0,32
20250425 17:00:00,35710.0,35720.0,35480.0,35580.0,77
20250425 21:00:00,35580.0,35810.0,35580.0,35780.0,62
20250426 01:00:00,35880.0,35970.0,35870.0,35880.0,18
20250426 05:00:00,35980.0,36040.0,35980.0,35990.0,16
20250428 08:45:00,35990.0,35990.0,35900.0,35910.0,8
20250428 09:00:00,35990.0,36060.0,35840.0,35870.0,80
20250428 13:00:00,35880.0,35880.0,35800.0,35830.0,178
20250428 17:00:00,35830.0,35960.0,35830.0,35940.0,27
20250428 21:00:00,35900.0,36030.0,35810.0,35900.0,62
20250429 01:00:00,35750.0,35750.0,35700.0,35700.0,2
20250429 05:00:00,35700.0,35700.0,35700.0,35700.0,0
20250429 08:45:00,35900.0,35960.0,35900.0,35960.0,3
20250429 09:00:00,35980.0,36120.0,35880.0,36120.0,25
20250429 13:00:00,36050.0,36050.0,36050.0,36050.0,1
20250429 17:00:00,36060.0,36200.0,36060.0,36100.0,9
20250429 21:00:00,35920.0,36030.0,35870.0,36000.0,60
20250430 01:00:00,36040.0,36070.0,36030.0,36030.0,21
20250430 05:00:00,36060.0,36060.0,36020.0,36020.0,20
20250430 08:45:00,36070.0,36070.0,35940.0,35940.0,5
20250430 09:00:00,35950.0,36000.0,35840.0,35910.0,63
20250430 13:00:00,35890.0,36050.0,35890.0,36000.0,34
20250430 17:00:00,36060.0,36120.0,36040.0,36040.0,31
20250430 21:00:00,36000.0,36000.0,35630.0,35930.0,209
20250501 01:00:00,35870.0,36210.0,35850.0,36210.0,49
20250501 05:00:00,36250.0,36290.0,36240.0,36260.0,37
20250501 08:45:00,36220.0,36260.0,36200.0,36210.0,15
20250501 09:00:00,36170.0,36370.0,36090.0,36340.0,96
20250501 13:00:00,36350.0,36550.0,36350.0,36520.0,54
20250501 17:00:00,36570.0,36800.0,36540.0,36800.0,68
20250501 21:00:00,36820.0,37000.0,36700.0,36850.0,137
20250502 01:00:00,36880.0,37000.0,36880.0,36950.0,9
20250502 05:00:00,36790.0,36800.0,36770.0,36780.0,5
20250502 08:45:00,36700.0,36700.0,36650.0,36690.0,37
20250502 09:00:00,36650.0,36970.0,36650.0,36750.0,101
20250502 13:00:00,36790.0,36920.0,36770.0,36840.0,68
20250502 17:00:00,36820.0,36880.0,36670.0,36710.0,37
20250502 21:00:00,36700.0,36960.0,36680.0,36910.0,60
20250503 01:00:00,36950.0,37200.0,36950.0,37200.0,64
20250503 05:00:00,37200.0,37200.0,37190.0,37190.0,4
20250505 08:45:00,37030.0,37030.0,36980.0,37020.0,8
20250505 09:00:00,37040.0,37070.0,36940.0,36940.0,26
20250505 13:00:00,36950.0,36990.0,36950.0,36990.0,2
20250505 17:00:00,36950.0,37040.0,36950.0,37040.0,4
20250505 21:00:00,37030.0,37200.0,37020.0,37180.0,21
20250506 01:00:00,37250.0,37310.0,37250.0,37310.0,5
20250506 05:00:00,37100.0,37100.0,37100.0,37100.0,1
20250506 08:45:00,37100.0,37110.0,37100.0,37110.0,3
20250506 09:00:00,37160.0,37170.0,37080.0,37080.0,6
20250506 13:00:00,37090.0,37100.0,37090.0,37100.0,31
20250506 17:00:00,36990.0,37000.0,36770.0,36860.0,59
20250506 21:00:00,36800.0,36950.0,36730.0,36880.0,15
20250507 01:00:00,36950.0,37000.0,36760.0,36760.0,10
20250507 05:00:00,36720.0,36720.0,36650.0,36650.0,5
20250507 08:45:00,37080.0,37080.0,36960.0,37010.0,103
20250507 09:00:00,36970.0,36970.0,36750.0,36870.0,41
20250507 13:00:00,36850.0,36900.0,36750.0,36750.0,41
20250507 17:00:00,36820.0,36900.0,36800.0,36850.0,31
20250507 21:00:00,36810.0,36810.0,36630.0,36780.0,38
20250508 01:00:00,36780.0,37050.0,36600.0,36850.0,49
20250508 05:00:00,36950.0,36950.0,36920.0,36920.0,2
20250508 08:45:00,36850.0,36940.0,36850.0,36940.0,6
20250508 09:00:00,36950.0,37100.0,36700.0,37040.0,79
20250508 13:00:00,37000.0,37070.0,36970.0,37040.0,38
20250508 17:00:00,37170.0,37420.0,37170.0,37370.0,50
20250508 21:00:00,37400.0,37570.0,37200.0,37570.0,121
20250509 01:00:00,37580.0,37650.0,37450.0,37450.0,69
20250509 05:00:00,37490.0,37490.0,37470.0,37470.0,3
20250509 08:45:00,37420.0,37450.0,37380.0,37450.0,24
20250509 09:00:00,37450.0,37500.0,37290.0,37460.0,200
20250509 13:00:00,37400.0,37560.0,37400.0,37470.0,87
20250509 17:00:00,37510.0,37640.0,37400.0,37460.0,92
20250509 21:00:00,37550.0,37560.0,37380.0,37410.0,38
20250510 01:00:00,37360.0,37430.0,37300.0,37420.0,6
20250510 05:00:00,37450.0,37460.0,37450.0,37460.0,3
20250512 08:45:00,37700.0,37800.0,37700.0,37750.0,12
20250512 09:00:00,37710.0,37710.0,37440.0,37440.0,85
20250512 13:00:00,37480.0,37680.0,37480.0,37680.0,63
20250512 17:00:00,38180.0,38600.0,38150.0,38470.0,181
20250512 21:00:00,38520.0,38620.0,38360.0,38580.0,113
20250513 01:00:00,38620.0,38760.0,38620.0,38720.0,20
20250513 05:00:00,38720.0,38740.0,38710.0,38730.0,11
20250513 08:45:00,38600.0,38640.0,38550.0,38550.0,25
20250513 09:00:00,38530.0,38530.0,38250.0,38250.0,84
20250513 13:00:00,38320.0,38390.0,38200.0,38240.0,39
20250513 17:00:00,38200.0,38200.0,38000.0,38100.0,51
20250513 21:00:00,38150.0,38390.0,38140.0,38380.0,32
20250514 01:00:00,38370.0,38470.0,38360.0,38420.0,33
20250514 05:00:00,38420.0,38420.0,38420.0,38420.0,0
20250514 08:45:00,38300.0,38350.0,38300.0,38350.0,9
20250514 09:00:00,38370.0,38370.0,37850.0,37930.0,133
20250514 13:00:00,37910.0,38150.0,37910.0,38150.0,61
20250514 17:00:00,38150.0,38150.0,37880.0,37990.0,87
20250514 21:00:00,38040.0,38050.0,37700.0,37710.0,68
20250515 01:00:00,37720.0,37720.0,37610.0,37710.0,18
20250515 05:00:00,37700.0,37700.0,37670.0,37670.0,3
20250515 08:45:00,37660.0,37780.0,37660.0,37780.0,30
20250515 09:00:00,37770.0,37860.0,37640.0,37720.0,212
20250515 13:00:00,37720.0,37820.0,37720.0,37750.0,30
20250515 17:00:00,37670.0,37710.0,37580.0,37690.0,53
20250515 21:00:00,37690.0,37790.0,37650.0,37760.0,56
20250516 01:00:00,37800.0,37800.0,37700.0,37700.0,4
20250516 05:00:00,37760.0,37760.0,37760.0,37760.0,1
20250516 08:45:00,37770.0,37800.0,37730.0,37730.0,11
20250516 09:00:00,37760.0,37770.0,37490.0,37640.0,58
20250516 13:00:00,37700.0,37780.0,37700.0,37750.0,18
20250516 17:00:00,37810.0,37910.0,37810.0,37890.0,43
20250516 21:00:00,37810.0,37880.0,37740.0,37880.0,22
20250517 01:00:00,37900.0,37960.0,37880.0,37960.0,13
20250517 05:00:00,37940.0,37950.0,37900.0,37900.0,13
20250519 08:45:00,37610.0,37650.0,37570.0,37610.0,41
20250519 09:00:00,37600.0,37630.0,37460.0,37460.0,95
20250519 13:00:00,37480.0,37500.0,37400.0,37400.0,14
20250519 17:00:00,37430.0,37430.0,37260.0,37300.0,80
20250519 21:00:00,37280.0,37530.0,37250.0,37530.0,67
20250520 01:00:00,37570.0,37590.0,37490.0,37520.0,38
20250520 05:00:00,37530.0,37530.0,37530.0,37530.0,1
20250520 08:45:00,37640.0,37720.0,37640.0,37720.0,29
20250520 09:00:00,37730.0,37910.0,37610.0,37680.0,132
20250520 13:00:00,37620.0,37660.0,37450.0,37450.0,34
20250520 17:00:00,37470.0,37580.0,37470.0,37580.0,10
20250520 21:00:00,37600.0,37620.0,37540.0,37570.0,55
20250521 01:00:00,37620.0,37670.0,37470.0,37470.0,35
20250521 05:00:00,37570.0,37570.0,37570.0,37570.0,1
20250521 08:45:00,37560.0,37580.0,37560.0,37580.0,2
20250521 09:00:00,37590.0,37640.0,37410.0,37430.0,74
20250521 13:00:00,37420.0,37420.0,37270.0,37270.0,38
20250521 17:00:00,37320.0,37340.0,37130.0,37250.0,85
20250521 21:00:00,37200.0,37310.0,37130.0,37300.0,72
20250522 01:00:00,37300.0,37340.0,36840.0,36910.0,81
20250522 05:00:00,36880.0,36880.0,36810.0,36810.0,19
20250522 08:45:00,36900.0,36910.0,36860.0,36860.0,27
20250522 09:00:00,36900.0,37070.0,36830.0,36920.0,151
20250522 13:00:00,36890.0,37010.0,36850.0,36970.0,130
20250522 17:00:00,36920.0,36990.0,36780.0,36780.0,59
20250522 21:00:00,36740.0,37050.0,36690.0,37050.0,46
20250523 01:00:00,37100.0,37170.0,37070.0,37070.0,12
20250523 05:00:00,37020.0,37070.0,37020.0,37070.0,9
20250523 08:45:00,37060.0,37110.0,37030.0,37110.0,31
20250523 09:00:00,37120.0,37360.0,37120.0,37170.0,135
20250523 13:00:00,37180.0,37190.0,37120.0,37130.0,14
20250523 17:00:00,37150.0,37280.0,36620.0,36620.0,103
20250523 21:00:00,36600.0,36810.0,36450.0,36810.0,191
20250524 01:00:00,36770.0,36910.0,36770.0,36850.0,46
20250524 05:00:00,36800.0,36800.0,36800.0,36800.0,2
20250526 08:45:00,37120.0,37200.0,37120.0,37170.0,44
20250526 09:00:00,37180.0,37490.0,37180.0,37410.0,164
20250526 13:00:00,37420.0,37550.0,37420.0,37550.0,79
20250526 17:00:00,37550.0,37640.0,37540.0,37640.0,30
20250526 21:00:00,37590.0,37610.0,37500.0,37500.0,24
20250527 01:00:00,37570.0,37570.0,37570.0,37570.0,1
20250527 05:00:00,37570.0,37570.0,37570.0,37570.0,0
20250527 08:45:00,37570.0,37570.0,37570.0,37570.0,0
20250527 09:00:00,37480.0,37520.0,37420.0,37440.0,32
20250527 13:00:00,37460.0,37750.0,37460.0,37750.0,101
20250527 17:00:00,37830.0,38030.0,37830.0,38010.0,49
20250527 21:00:00,38050.0,38270.0,37980.0,38270.0,62
20250528 01:00:00,38300.0,38350.0,38300.0,38310.0,27
20250528 05:00:00,38340.0,38340.0,38310.0,38330.0,7
20250528 08:45:00,38210.0,38260.0,38150.0,38150.0,23
20250528 09:00:00,38140.0,38140.0,37830.0,37830.0,82
20250528 13:00:00,37850.0,37850.0,37700.0,37700.0,52
20250528 17:00:00,37740.0,37860.0,37660.0,37780.0,11
20250528 21:00:00,37820.0,37970.0,37820.0,37860.0,41
20250529 01:00:00,37910.0,37910.0,37790.0,37790.0,2
20250529 05:00:00,37840.0,37910.0,37840.0,37910.0,4
20250529 08:45:00,38240.0,38260.0,38120.0,38150.0,46
20250529 09:00:00,38180.0,38400.0,38120.0,38340.0,175
20250529 13:00:00,38340.0,38450.0,38270.0,38420.0,43
20250529 17:00:00,38370.0,38370.0,38070.0,38070.0,65
20250529 21:00:00,38030.0,38060.0,37720.0,37730.0,122
20250530 01:00:00,37710.0,37900.0,37710.0,37900.0,29
20250530 05:00:00,37890.0,37930.0,37890.0,37910.0,5
20250530 08:45:00,37860.0,37860.0,37760.0,37800.0,25
20250530 09:00:00,37830.0,37930.0,37740.0,37860.0,377
20250530 13:00:00,37860.0,38100.0,37860.0,37900.0,118
20250530 17:00:00,37990.0,38000.0,37850.0,37890.0,34
20250530 21:00:00,37820.0,37820.0,37600.0,37660.0,86
20250531 01:00:00,37650.0,37770.0,37390.0,37770.0,100
20250531 05:00:00,37690.0,37690.0,37660.0,37660.0,9
20250602 08:45:00,37610.0,37620.0,37560.0,37580.0,62
20250602 09:00:00,37560.0,37580.0,37310.0,37380.0,269
20250602 13:00:00,37350.0,37500.0,37350.0,37450.0,152
20250602 17:00:00,37400.0,37520.0,37380.0,37500.0,169
20250602 21:00:00,37530.0,37620.0,37280.0,37620.0,145
20250603 01:00:00,37570.0,37780.0,37570.0,37770.0,37
20250603 05:00:00,37800.0,37800.0,37780.0,37790.0,3
20250603 08:45:00,37710.0,37710.0,37590.0,37600.0,39
20250603 09:00:00,37610.0,37720.0,37490.0,37580.0,629
20250603 13:00:00,37560.0,37560.0,37420.0,37480.0,267
20250603 17:00:00,37450.0,37520.0,37360.0,37520.0,94
20250603 21:00:00,37540.0,37750.0,37540.0,37720.0,286
20250604 01:00:00,37740.0,37760.0,37720.0,37740.0,41
20250604 05:00:00,37700.0,37710.0,37690.0,37690.0,7
20250604 08:45:00,37720.0,37720.0,37670.0,37690.0,45
20250604 09:00:00,37700.0,37840.0,37680.0,37780.0,594
20250604 13:00:00,37750.0,37810.0,37720.0,37730.0,534
20250604 17:00:00,37830.0,37840.0,37740.0,37760.0,70
20250604 21:00:00,37730.0,37730.0,37470.0,37520.0,511
20250605 01:00:00,37510.0,37580.0,37470.0,37560.0,35
20250605 05:00:00,37520.0,37550.0,37520.0,37540.0,4
20250605 08:45:00,37520.0,37550.0,37500.0,37550.0,102
20250605 09:00:00,37550.0,37710.0,37510.0,37560.0,1802
20250605 13:00:00,37560.0,37620.0,37500.0,37500.0,887
20250605 17:00:00,37610.0,37630.0,37450.0,37510.0,370
20250605 21:00:00,37480.0,37620.0,37290.0,37610.0,916
20250606 01:00:00,37620.0,37630.0,37340.0,37450.0,267
20250606 05:00:00,37480.0,37500.0,37420.0,37450.0,21
20250606 08:45:00,37530.0,37560.0,37500.0,37540.0,137
20250606 09:00:00,37540.0,37730.0,37540.0,37650.0,1414
20250606 13:00:00,37650.0,37770.0,37620.0,37760.0,736
20250606 17:00:00,37740.0,37870.0,37720.0,37860.0,721
20250606 21:00:00,37860.0,38140.0,37830.0,38020.0,1080
20250607 01:00:00,38010.0,38030.0,37900.0,37970.0,238
20250607 05:00:00,37970.0,38030.0,37970.0,38010.0,12
20250609 08:45:00,37960.0,38040.0,37940.0,38020.0,246
20250609 09:00:00,38010.0,38170.0,38010.0,38140.0,2040
20250609 13:00:00,38140.0,38140.0,38040.0,38090.0,1163
20250609 17:00:00,38090.0,38200.0,38070.0,38190.0,961
20250609 21:00:00,38190.0,38310.0,38170.0,38190.0,653
20250610 01:00:00,38180.0,38270.0,38160.0,38210.0,245
20250610 05:00:00,38210.0,38220.0,38180.0,38220.0,23
20250610 08:45:00,38270.0,38290.0,38230.0,38250.0,355
20250610 09:00:00,38260.0,38470.0,38210.0,38440.0,3731
20250610 13:00:00,38450.0,38450.0,38120.0,38220.0,3190
20250610 17:00:00,38190.0,38230.0,38120.0,38220.0,908
20250610 21:00:00,38220.0,38280.0,38130.0,38270.0,1024
20250611 01:00:00,38280.0,38370.0,38230.0,38340.0,225
20250611 05:00:00,38350.0,38370.0,38350.0,38350.0,39
20250611 08:45:00,38330.0,38400.0,38330.0,38400.0,548
20250611 09:00:00,38400.0,38520.0,38260.0,38340.0,6921
20250611 13:00:00,38350.0,38430.0,38320.0,38390.0,4229
20250611 17:00:00,38460.0,38600.0,38450.0,38590.0,2018
20250611 21:00:00,38590.0,38760.0,38490.0,38490.0,3774
20250612 01:00:00,38500.0,38520.0,38280.0,38320.0,1566
20250612 05:00:00,38320.0,38390.0,38320.0,38350.0,154
20250612 08:45:00,38290.0,38320.0,38240.0,38280.0,1061
20250612 09:00:00,38280.0,38380.0,38070.0,38170.0,13931
20250612 13:00:00,38170.0,38190.0,38110.0,38130.0,5789
20250612 17:00:00,38080.0,38090.0,37960.0,37970.0,2939
20250612 21:00:00,37980.0,38270.0,37950.0,38140.0,3257
20250613 01:00:00,38140.0,38210.0,38130.0,38180.0,1009
20250613 05:00:00,38180.0,38200.0,38150.0,38170.0,76
20250613 08:45:00,38010.0,38110.0,37960.0,37980.0,2421
20250613 09:00:00,37990.0,38120.0,37470.0,37730.0,30985
20250613 13:00:00,37720.0,37820.0,37630.0,37750.0,10885
20250613 17:00:00,37880.0,38090.0,37860.0,38040.0,4284
20250613 21:00:00,38040.0,38140.0,37940.0,38110.0,4190
20250614 01:00:00,38110.0,38140.0,37850.0,37920.0,2646
20250614 05:00:00,37920.0,37940.0,37890.0,37920.0,158
20250616 08:45:00,38070.0,38080.0,38000.0,38040.0,1320
20250616 09:00:00,38030.0,38240.0,38030.0,38230.0,15579
20250616 13:00:00,38230.0,38350.0,38210.0,38350.0,9036
20250616 17:00:00,38400.0,38430.0,38290.0,38380.0,2881
20250616 21:00:00,38390.0,38610.0,38350.0,38570.0,3595
20250617 01:00:00,38560.0,38580.0,38470.0,38520.0,1417
20250617 05:00:00,38520.0,38570.0,38520.0,38560.0,293
20250617 08:45:00,38430.0,38470.0,38330.0,38330.0,1958
20250617 09:00:00,38330.0,38560.0,38310.0,38490.0,12825
20250617 13:00:00,38480.0,38540.0,38440.0,38540.0,5880
20250617 17:00:00,38430.0,38440.0,38260.0,38360.0,4036
20250617 21:00:00,38350.0,38450.0,38310.0,38400.0,2964
20250618 01:00:00,38410.0,38440.0,38200.0,38220.0,2262
20250618 05:00:00,38230.0,38240.0,38210.0,38210.0,116
20250618 08:45:00,38240.0,38310.0,38240.0,38310.0,1182
20250618 09:00:00,38310.0,38810.0,38310.0,38780.0,14075
20250618 13:00:00,38790.0,38880.0,38740.0,38870.0,8842
