Date,Open,High,Low,Close,Volume
20241205 00:00:00,39170.0,39170.0,39170.0,39170.0,0
20241206 00:00:00,38810.0,38810.0,38810.0,38810.0,0
20241209 00:00:00,38990.0,38990.0,38990.0,38990.0,0
20241210 00:00:00,39180.0,39180.0,39180.0,39180.0,0
20241211 00:00:00,39180.0,39180.0,39180.0,39180.0,0
20241212 00:00:00,39600.0,39600.0,39600.0,39600.0,0
20241213 00:00:00,39250.0,39250.0,39250.0,39250.0,0
20241216 00:00:00,39290.0,39290.0,39240.0,39240.0,1
20241217 00:00:00,39180.0,39180.0,39180.0,39180.0,0
20241218 00:00:00,38980.0,38980.0,38980.0,38980.0,0
20241219 00:00:00,38560.0,38860.0,38560.0,38860.0,1
20241220 00:00:00,39040.0,39040.0,38490.0,38490.0,2
20241223 00:00:00,38970.0,38970.0,38970.0,38970.0,0
20241224 00:00:00,38900.0,38900.0,38900.0,38900.0,0
20241225 00:00:00,38980.0,38980.0,38980.0,38980.0,0
20241226 00:00:00,39270.0,39270.0,39270.0,39270.0,0
20241227 00:00:00,40020.0,40020.0,40020.0,40020.0,0
20241230 00:00:00,39690.0,39690.0,39690.0,39690.0,0
20241231 00:00:00,39450.0,39690.0,39160.0,39690.0,5
20250103 00:00:00,39690.0,39690.0,39690.0,39690.0,0
20250106 00:00:00,39120.0,39120.0,39120.0,39120.0,0
20250107 00:00:00,39840.0,40020.0,39780.0,39780.0,3
20250108 00:00:00,39750.0,39870.0,39500.0,39740.0,4
20250109 00:00:00,39560.0,39560.0,39220.0,39340.0,5
20250110 00:00:00,39100.0,39100.0,39030.0,39030.0,1
20250114 00:00:00,38270.0,38270.0,38270.0,38270.0,0
20250115 00:00:00,38170.0,38170.0,38170.0,38170.0,0
20250116 00:00:00,38450.0,38450.0,38450.0,38450.0,0
20250117 00:00:00,38070.0,38240.0,37960.0,38240.0,7
20250120 00:00:00,38370.0,38710.0,38370.0,38690.0,11
20250121 00:00:00,38840.0,38840.0,38690.0,38740.0,8
20250122 00:00:00,38840.0,39440.0,38840.0,39360.0,7
20250123 00:00:00,39550.0,39800.0,39550.0,39670.0,4
20250124 00:00:00,39590.0,39920.0,39550.0,39730.0,8
20250127 00:00:00,40000.0,40300.0,39280.0,39280.0,12
20250128 00:00:00,39000.0,39000.0,38790.0,38860.0,3
20250129 00:00:00,39380.0,39380.0,39380.0,39380.0,0
20250130 00:00:00,39210.0,39210.0,39210.0,39210.0,0
20250131 00:00:00,39420.0,39420.0,39420.0,39420.0,1
20250203 00:00:00,39480.0,39480.0,38220.0,38380.0,15
20250204 00:00:00,38840.0,38920.0,38560.0,38560.0,7
20250205 00:00:00,38800.0,38810.0,38510.0,38520.0,8
20250206 00:00:00,38940.0,38940.0,38820.0,38870.0,2
20250207 00:00:00,38600.0,38610.0,38600.0,38610.0,1
20250210 00:00:00,38640.0,38640.0,38230.0,38530.0,11
20250211 00:00:00,38650.0,38650.0,38530.0,38530.0,1
20250212 00:00:00,38700.0,38770.0,38700.0,38770.0,1
20250213 00:00:00,38600.0,39280.0,38600.0,39210.0,5
20250214 00:00:00,39090.0,39160.0,38890.0,38890.0,3
20250217 00:00:00,39000.0,39000.0,38980.0,38980.0,1
20250218 00:00:00,39080.0,39200.0,39060.0,39060.0,5
20250219 00:00:00,38990.0,38990.0,38950.0,38950.0,4
