Date,Open,High,Low,Close,Volume
20250219 13:45:00,38995.0,38995.0,38995.0,38995.0,0
20250219 14:00:00,38995.0,38995.0,38995.0,38995.0,0
20250219 14:15:00,38995.0,38995.0,38995.0,38995.0,0
20250219 14:30:00,38995.0,38995.0,38995.0,38995.0,0
20250219 14:45:00,38995.0,38995.0,38995.0,38995.0,0
20250219 15:00:00,38995.0,38995.0,38995.0,38995.0,0
20250219 15:15:00,38995.0,38995.0,38995.0,38995.0,0
20250219 15:30:00,38995.0,38995.0,38995.0,38995.0,0
20250220 23:30:00,38500.0,38500.0,38500.0,38500.0,1
20250220 23:45:00,38500.0,38500.0,38500.0,38500.0,0
20250221 00:00:00,38500.0,38500.0,38500.0,38500.0,0
20250221 00:15:00,38500.0,38500.0,38500.0,38500.0,0
20250221 00:30:00,38500.0,38500.0,38500.0,38500.0,0
20250221 00:45:00,38500.0,38500.0,38500.0,38500.0,0
20250221 01:00:00,38500.0,38500.0,38500.0,38500.0,0
20250221 01:15:00,38500.0,38500.0,38500.0,38500.0,0
20250221 01:30:00,38500.0,38500.0,38500.0,38500.0,0
20250221 01:45:00,38500.0,38500.0,38500.0,38500.0,0
20250221 02:00:00,38500.0,38500.0,38500.0,38500.0,0
20250221 02:15:00,38500.0,38500.0,38500.0,38500.0,0
20250221 02:30:00,38500.0,38500.0,38500.0,38500.0,0
20250221 02:45:00,38500.0,38500.0,38500.0,38500.0,0
20250221 03:00:00,38500.0,38500.0,38500.0,38500.0,0
20250221 03:15:00,38500.0,38500.0,38500.0,38500.0,0
20250221 03:30:00,38500.0,38500.0,38500.0,38500.0,0
20250221 03:45:00,38235.0,38235.0,38235.0,38235.0,1
20250221 04:00:00,38235.0,38235.0,38235.0,38235.0,0
20250221 04:15:00,38235.0,38235.0,38235.0,38235.0,0
20250221 04:30:00,38235.0,38235.0,38235.0,38235.0,0
20250221 04:45:00,38235.0,38235.0,38235.0,38235.0,0
20250221 05:00:00,38235.0,38235.0,38235.0,38235.0,0
20250221 05:15:00,38235.0,38235.0,38235.0,38235.0,0
20250221 05:30:00,38235.0,38235.0,38235.0,38235.0,0
20250221 05:45:00,38235.0,38235.0,38235.0,38235.0,0
20250221 08:45:00,38235.0,38235.0,38235.0,38235.0,0
20250221 09:00:00,38235.0,38235.0,38235.0,38235.0,0
20250221 09:15:00,38235.0,38235.0,38235.0,38235.0,0
20250221 09:30:00,38235.0,38235.0,38235.0,38235.0,0
20250221 09:45:00,38235.0,38235.0,38235.0,38235.0,0
20250221 10:00:00,38235.0,38235.0,38235.0,38235.0,0
20250221 10:15:00,38235.0,38235.0,38235.0,38235.0,0
20250221 10:30:00,38235.0,38235.0,38235.0,38235.0,0
20250221 10:45:00,38235.0,38235.0,38235.0,38235.0,0
20250221 11:00:00,38235.0,38235.0,38235.0,38235.0,0
20250221 11:15:00,38235.0,38235.0,38235.0,38235.0,0
20250221 11:30:00,38540.0,38540.0,38540.0,38540.0,2
20250221 11:45:00,38540.0,38540.0,38540.0,38540.0,0
20250221 12:00:00,38540.0,38540.0,38540.0,38540.0,0
20250221 12:15:00,38540.0,38540.0,38540.0,38540.0,0
20250221 12:30:00,38540.0,38540.0,38540.0,38540.0,0
20250221 12:45:00,38375.0,38375.0,38375.0,38375.0,1
20250221 13:00:00,38375.0,38375.0,38375.0,38375.0,0
20250221 13:15:00,38375.0,38375.0,38375.0,38375.0,0
20250221 13:30:00,38375.0,38375.0,38375.0,38375.0,0
20250221 13:45:00,38375.0,38375.0,38375.0,38375.0,0
20250221 14:00:00,38375.0,38375.0,38375.0,38375.0,0
20250221 14:15:00,38375.0,38375.0,38375.0,38375.0,0
20250221 14:30:00,38375.0,38375.0,38375.0,38375.0,0
20250221 14:45:00,38375.0,38375.0,38375.0,38375.0,0
20250221 15:00:00,38375.0,38375.0,38375.0,38375.0,0
20250221 15:15:00,38375.0,38375.0,38375.0,38375.0,0
20250221 15:30:00,38375.0,38375.0,38375.0,38375.0,0
20250221 23:15:00,38570.0,38570.0,38570.0,38570.0,1
20250221 23:30:00,38570.0,38570.0,38570.0,38570.0,0
20250221 23:45:00,38570.0,38570.0,38570.0,38570.0,0
20250222 00:00:00,38570.0,38570.0,38570.0,38570.0,0
20250222 00:15:00,38570.0,38570.0,38570.0,38570.0,0
20250222 00:30:00,38570.0,38570.0,38570.0,38570.0,0
20250222 00:45:00,38570.0,38570.0,38570.0,38570.0,0
20250222 01:00:00,38570.0,38570.0,38570.0,38570.0,0
20250222 01:15:00,38570.0,38570.0,38570.0,38570.0,0
20250222 01:30:00,38570.0,38570.0,38570.0,38570.0,0
20250222 01:45:00,38570.0,38570.0,38570.0,38570.0,0
20250222 02:00:00,38570.0,38570.0,38570.0,38570.0,0
20250222 02:15:00,38570.0,38570.0,38570.0,38570.0,0
20250222 02:30:00,38570.0,38570.0,38570.0,38570.0,0
20250222 02:45:00,38570.0,38570.0,38570.0,38570.0,0
20250222 03:00:00,38570.0,38570.0,38570.0,38570.0,0
20250222 03:15:00,38570.0,38570.0,38570.0,38570.0,0
20250222 03:30:00,38570.0,38570.0,38570.0,38570.0,0
20250222 03:45:00,38570.0,38570.0,38570.0,38570.0,0
20250222 04:00:00,38570.0,38570.0,38570.0,38570.0,0
20250222 04:15:00,38570.0,38570.0,38570.0,38570.0,0
20250222 04:30:00,38570.0,38570.0,38570.0,38570.0,0
20250222 04:45:00,38570.0,38570.0,38570.0,38570.0,0
20250222 05:00:00,38570.0,38570.0,38570.0,38570.0,0
20250222 05:15:00,38570.0,38570.0,38570.0,38570.0,0
20250222 05:30:00,38570.0,38570.0,38570.0,38570.0,0
20250222 05:45:00,38570.0,38570.0,38570.0,38570.0,0
20250224 08:45:00,38000.0,38000.0,38000.0,38000.0,2
20250224 09:00:00,38000.0,38000.0,38000.0,38000.0,0
20250224 09:15:00,38000.0,38000.0,38000.0,38000.0,1
20250224 09:30:00,38000.0,38000.0,38000.0,38000.0,0
20250224 09:45:00,38000.0,38000.0,38000.0,38000.0,0
20250224 10:00:00,38000.0,38000.0,38000.0,38000.0,0
20250224 10:15:00,38000.0,38000.0,38000.0,38000.0,0
20250224 10:30:00,38000.0,38000.0,38000.0,38000.0,0
20250224 10:45:00,38000.0,38000.0,38000.0,38000.0,0
20250224 11:00:00,38010.0,38010.0,38010.0,38010.0,1
20250224 11:15:00,38010.0,38010.0,38010.0,38010.0,0
20250224 11:30:00,38010.0,38010.0,38010.0,38010.0,0
20250224 11:45:00,38010.0,38010.0,38010.0,38010.0,0
20250224 12:00:00,38010.0,38010.0,38010.0,38010.0,0
20250224 12:15:00,38010.0,38010.0,38010.0,38010.0,0
20250224 12:30:00,38010.0,38010.0,38010.0,38010.0,0
20250224 12:45:00,38010.0,38010.0,38010.0,38010.0,0
20250224 13:00:00,38010.0,38010.0,38010.0,38010.0,0
20250224 13:15:00,38010.0,38010.0,38010.0,38010.0,0
20250224 13:30:00,38010.0,38010.0,38010.0,38010.0,0
20250224 13:45:00,38010.0,38010.0,38010.0,38010.0,0
20250224 14:00:00,38025.0,38025.0,38025.0,38025.0,1
20250224 14:15:00,38025.0,38025.0,38025.0,38025.0,0
20250224 14:30:00,38025.0,38025.0,38025.0,38025.0,0
20250224 14:45:00,38025.0,38025.0,38025.0,38025.0,0
20250224 15:00:00,38025.0,38025.0,38025.0,38025.0,0
20250224 15:15:00,38100.0,38100.0,38100.0,38100.0,1
20250224 15:30:00,38100.0,38100.0,38100.0,38100.0,0
20250224 18:30:00,38050.0,38050.0,38050.0,38050.0,1
20250224 18:45:00,38050.0,38050.0,38050.0,38050.0,0
20250224 19:00:00,38050.0,38050.0,38050.0,38050.0,0
20250224 19:15:00,38050.0,38050.0,38050.0,38050.0,0
20250224 19:30:00,38050.0,38050.0,38050.0,38050.0,0
20250224 19:45:00,38050.0,38050.0,38050.0,38050.0,0
20250224 20:00:00,38050.0,38050.0,38050.0,38050.0,0
20250224 20:15:00,38050.0,38050.0,38050.0,38050.0,0
20250224 20:30:00,38050.0,38050.0,38050.0,38050.0,0
20250224 20:45:00,38050.0,38050.0,38050.0,38050.0,0
20250224 21:00:00,38050.0,38050.0,38050.0,38050.0,0
20250224 21:15:00,38050.0,38050.0,38050.0,38050.0,0
20250224 21:30:00,38050.0,38050.0,38050.0,38050.0,0
20250224 21:45:00,38050.0,38050.0,38050.0,38050.0,0
20250224 22:00:00,38050.0,38050.0,38050.0,38050.0,0
20250224 22:15:00,38050.0,38050.0,38050.0,38050.0,0
20250224 22:30:00,38050.0,38050.0,38050.0,38050.0,0
20250224 22:45:00,38050.0,38050.0,38050.0,38050.0,0
20250224 23:00:00,38050.0,38050.0,38050.0,38050.0,0
20250224 23:15:00,38070.0,38070.0,38050.0,38050.0,2
20250224 23:30:00,38040.0,38040.0,38040.0,38040.0,6
20250224 23:45:00,37855.0,37855.0,37855.0,37855.0,1
20250225 00:00:00,37855.0,37855.0,37855.0,37855.0,0
20250225 00:15:00,37855.0,37855.0,37855.0,37855.0,0
20250225 00:30:00,37855.0,37855.0,37855.0,37855.0,0
20250225 00:45:00,37855.0,37855.0,37855.0,37855.0,0
20250225 01:00:00,37855.0,37855.0,37855.0,37855.0,0
20250225 01:15:00,37855.0,37855.0,37855.0,37855.0,1
20250225 01:30:00,37855.0,37855.0,37855.0,37855.0,0
20250225 01:45:00,37855.0,37855.0,37855.0,37855.0,0
20250225 02:00:00,37855.0,37855.0,37855.0,37855.0,0
20250225 02:15:00,37855.0,37855.0,37855.0,37855.0,0
20250225 02:30:00,37855.0,37855.0,37855.0,37855.0,0
20250225 02:45:00,37855.0,37855.0,37855.0,37855.0,0
20250225 03:00:00,37855.0,37855.0,37855.0,37855.0,0
20250225 03:15:00,37855.0,37855.0,37855.0,37855.0,0
20250225 03:30:00,37855.0,37855.0,37855.0,37855.0,0
20250225 03:45:00,37855.0,37855.0,37855.0,37855.0,0
20250225 04:00:00,37855.0,37855.0,37855.0,37855.0,0
20250225 04:15:00,37855.0,37855.0,37855.0,37855.0,0
20250225 04:30:00,37855.0,37855.0,37855.0,37855.0,0
20250225 04:45:00,37855.0,37855.0,37855.0,37855.0,0
20250225 05:00:00,37855.0,37855.0,37855.0,37855.0,0
20250225 05:15:00,37855.0,37855.0,37855.0,37855.0,0
20250225 05:30:00,37855.0,37855.0,37855.0,37855.0,0
20250225 05:45:00,37855.0,37855.0,37855.0,37855.0,0
20250225 08:45:00,37855.0,37855.0,37855.0,37855.0,2
20250225 09:00:00,38000.0,38000.0,38000.0,38000.0,1
20250225 09:15:00,37950.0,37950.0,37950.0,37950.0,1
20250225 09:30:00,37950.0,37950.0,37950.0,37950.0,0
20250225 09:45:00,38100.0,38100.0,38100.0,38100.0,1
20250225 10:00:00,38100.0,38100.0,38100.0,38100.0,0
20250225 10:15:00,38130.0,38130.0,38100.0,38100.0,2
20250225 10:30:00,38100.0,38100.0,38100.0,38100.0,0
20250225 10:45:00,38100.0,38100.0,38100.0,38100.0,0
20250225 11:00:00,38100.0,38100.0,38100.0,38100.0,0
20250225 11:15:00,38100.0,38100.0,38100.0,38100.0,0
20250225 11:30:00,38100.0,38100.0,38100.0,38100.0,0
20250225 11:45:00,38100.0,38100.0,38100.0,38100.0,0
20250225 12:00:00,38100.0,38100.0,38100.0,38100.0,0
20250225 12:15:00,38100.0,38100.0,38100.0,38100.0,0
20250225 12:30:00,38100.0,38100.0,38100.0,38100.0,0
20250225 12:45:00,38100.0,38100.0,38100.0,38100.0,0
20250225 13:00:00,38100.0,38100.0,38100.0,38100.0,0
20250225 13:15:00,38100.0,38100.0,38100.0,38100.0,0
20250225 13:30:00,38100.0,38100.0,38100.0,38100.0,0
20250225 13:45:00,38000.0,38000.0,38000.0,38000.0,1
20250225 14:00:00,38000.0,38000.0,38000.0,38000.0,0
20250225 14:15:00,38000.0,38000.0,38000.0,38000.0,0
20250225 14:30:00,38000.0,38000.0,38000.0,38000.0,0
20250225 14:45:00,38000.0,38000.0,38000.0,38000.0,0
20250225 15:00:00,38000.0,38000.0,38000.0,38000.0,0
20250225 15:15:00,38000.0,38000.0,38000.0,38000.0,0
20250225 15:30:00,38000.0,38000.0,38000.0,38000.0,0
20250225 19:15:00,37940.0,37940.0,37940.0,37940.0,1
20250225 19:30:00,37940.0,37940.0,37940.0,37940.0,0
20250225 19:45:00,37940.0,37940.0,37940.0,37940.0,0
20250225 20:00:00,37940.0,37940.0,37940.0,37940.0,0
20250225 20:15:00,37940.0,37940.0,37940.0,37940.0,0
20250225 20:30:00,37940.0,37940.0,37940.0,37940.0,0
20250225 20:45:00,37940.0,37940.0,37940.0,37940.0,0
20250225 21:00:00,37940.0,37940.0,37940.0,37940.0,0
20250225 21:15:00,37940.0,37940.0,37940.0,37940.0,0
20250225 21:30:00,37940.0,37940.0,37940.0,37940.0,0
20250225 21:45:00,37940.0,37940.0,37940.0,37940.0,0
20250225 22:00:00,37940.0,37940.0,37940.0,37940.0,0
20250225 22:15:00,37940.0,37940.0,37940.0,37940.0,0
20250225 22:30:00,37940.0,37940.0,37940.0,37940.0,0
20250225 22:45:00,37940.0,37940.0,37940.0,37940.0,0
20250225 23:00:00,37940.0,37940.0,37940.0,37940.0,0
20250225 23:15:00,37940.0,37940.0,37940.0,37940.0,0
20250225 23:30:00,37940.0,37940.0,37940.0,37940.0,0
20250225 23:45:00,37940.0,37940.0,37940.0,37940.0,0
20250226 00:00:00,37940.0,37940.0,37940.0,37940.0,0
20250226 00:15:00,37940.0,37940.0,37940.0,37940.0,0
20250226 00:30:00,37940.0,37940.0,37940.0,37940.0,0
20250226 00:45:00,37940.0,37940.0,37940.0,37940.0,0
20250226 01:00:00,37940.0,37940.0,37940.0,37940.0,0
20250226 01:15:00,37940.0,37940.0,37940.0,37940.0,0
20250226 01:30:00,37940.0,37940.0,37940.0,37940.0,0
20250226 01:45:00,37940.0,37940.0,37940.0,37940.0,0
20250226 02:00:00,37940.0,37940.0,37940.0,37940.0,0
20250226 02:15:00,37940.0,37940.0,37940.0,37940.0,0
20250226 02:30:00,37940.0,37940.0,37940.0,37940.0,0
20250226 02:45:00,37940.0,37940.0,37940.0,37940.0,0
20250226 03:00:00,37940.0,37940.0,37940.0,37940.0,0
20250226 03:15:00,37940.0,37940.0,37940.0,37940.0,0
20250226 03:30:00,37940.0,37940.0,37940.0,37940.0,0
20250226 03:45:00,37940.0,37940.0,37940.0,37940.0,0
20250226 04:00:00,37940.0,37940.0,37940.0,37940.0,0
20250226 04:15:00,37940.0,37940.0,37940.0,37940.0,0
20250226 04:30:00,37940.0,37940.0,37940.0,37940.0,0
20250226 04:45:00,37940.0,37940.0,37940.0,37940.0,0
20250226 05:00:00,37940.0,37940.0,37940.0,37940.0,0
20250226 05:15:00,37940.0,37940.0,37940.0,37940.0,0
20250226 05:30:00,37940.0,37940.0,37940.0,37940.0,0
20250226 05:45:00,37940.0,37940.0,37940.0,37940.0,0
20250226 08:45:00,37825.0,37825.0,37825.0,37825.0,1
20250226 09:00:00,37845.0,37845.0,37710.0,37710.0,2
20250226 09:15:00,37710.0,37710.0,37710.0,37710.0,0
20250226 09:30:00,37710.0,37710.0,37710.0,37710.0,0
20250226 09:45:00,37710.0,37710.0,37710.0,37710.0,0
20250226 10:00:00,37495.0,37495.0,37495.0,37495.0,1
20250226 10:15:00,37615.0,37615.0,37560.0,37560.0,2
20250226 10:30:00,37560.0,37560.0,37560.0,37560.0,0
20250226 10:45:00,37560.0,37560.0,37560.0,37560.0,0
20250226 11:00:00,37560.0,37560.0,37560.0,37560.0,0
20250226 11:15:00,37560.0,37560.0,37560.0,37560.0,0
20250226 11:30:00,37560.0,37560.0,37560.0,37560.0,0
20250226 11:45:00,37560.0,37560.0,37560.0,37560.0,0
20250226 12:00:00,37560.0,37560.0,37560.0,37560.0,0
20250226 12:15:00,37560.0,37560.0,37560.0,37560.0,0
20250226 12:30:00,37560.0,37560.0,37560.0,37560.0,0
20250226 12:45:00,37560.0,37560.0,37560.0,37560.0,0
20250226 13:00:00,37560.0,37560.0,37560.0,37560.0,0
20250226 13:15:00,37560.0,37560.0,37560.0,37560.0,0
20250226 13:30:00,37560.0,37560.0,37560.0,37560.0,0
20250226 13:45:00,37560.0,37560.0,37560.0,37560.0,0
20250226 14:00:00,37560.0,37560.0,37560.0,37560.0,0
20250226 14:15:00,37560.0,37560.0,37560.0,37560.0,0
20250226 14:30:00,37750.0,37750.0,37750.0,37750.0,1
20250226 14:45:00,37750.0,37750.0,37750.0,37750.0,0
20250226 15:00:00,37750.0,37750.0,37750.0,37750.0,0
20250226 15:15:00,37750.0,37750.0,37750.0,37750.0,0
20250226 15:30:00,37750.0,37750.0,37750.0,37750.0,0
20250226 21:00:00,37945.0,37945.0,37945.0,37945.0,1
20250226 21:15:00,37945.0,37945.0,37945.0,37945.0,0
20250226 21:30:00,37945.0,37945.0,37945.0,37945.0,0
20250226 21:45:00,37945.0,37945.0,37945.0,37945.0,0
20250226 22:00:00,37945.0,37945.0,37945.0,37945.0,0
20250226 22:15:00,37945.0,37945.0,37945.0,37945.0,0
20250226 22:30:00,38065.0,38065.0,38065.0,38065.0,1
20250226 22:45:00,37955.0,37955.0,37955.0,37955.0,1
20250226 23:00:00,37955.0,37955.0,37955.0,37955.0,0
20250226 23:15:00,37955.0,37955.0,37955.0,37955.0,0
20250226 23:30:00,37955.0,37955.0,37955.0,37955.0,0
20250226 23:45:00,37955.0,37955.0,37955.0,37955.0,0
20250227 00:00:00,37955.0,37955.0,37955.0,37955.0,0
20250227 00:15:00,37955.0,37955.0,37955.0,37955.0,0
20250227 00:30:00,37955.0,37955.0,37955.0,37955.0,0
20250227 00:45:00,37955.0,37955.0,37955.0,37955.0,0
20250227 01:00:00,37955.0,37955.0,37955.0,37955.0,0
20250227 01:15:00,37955.0,37955.0,37955.0,37955.0,0
20250227 01:30:00,37955.0,37955.0,37955.0,37955.0,0
20250227 01:45:00,37955.0,37955.0,37955.0,37955.0,0
20250227 02:00:00,37955.0,37955.0,37955.0,37955.0,0
20250227 02:15:00,37955.0,37955.0,37955.0,37955.0,0
20250227 02:30:00,37955.0,37955.0,37955.0,37955.0,0
20250227 02:45:00,37955.0,37955.0,37955.0,37955.0,0
20250227 03:00:00,37955.0,37955.0,37955.0,37955.0,0
20250227 03:15:00,37900.0,37900.0,37900.0,37900.0,10
20250227 03:30:00,37865.0,37865.0,37865.0,37865.0,1
20250227 03:45:00,37865.0,37865.0,37865.0,37865.0,0
20250227 04:00:00,37865.0,37865.0,37865.0,37865.0,0
20250227 04:15:00,37865.0,37865.0,37865.0,37865.0,0
20250227 04:30:00,37865.0,37865.0,37865.0,37865.0,0
20250227 04:45:00,37865.0,37865.0,37865.0,37865.0,0
20250227 05:00:00,37865.0,37865.0,37865.0,37865.0,0
20250227 05:15:00,37865.0,37865.0,37865.0,37865.0,0
20250227 05:30:00,37865.0,37865.0,37865.0,37865.0,0
20250227 05:45:00,37865.0,37865.0,37865.0,37865.0,0
20250227 09:30:00,38050.0,38050.0,38050.0,38050.0,1
20250227 09:45:00,38050.0,38050.0,38050.0,38050.0,0
20250227 10:00:00,38050.0,38050.0,38050.0,38050.0,0
20250227 10:15:00,38050.0,38050.0,38050.0,38050.0,0
20250227 10:30:00,38050.0,38050.0,38050.0,38050.0,0
20250227 10:45:00,38050.0,38050.0,38050.0,38050.0,0
20250227 11:00:00,37900.0,37900.0,37855.0,37855.0,2
20250227 11:15:00,37855.0,37855.0,37855.0,37855.0,0
20250227 11:30:00,37935.0,37935.0,37935.0,37935.0,1
